date,LALPATHLAB-METROPOLIS,HDFCBANK-ICICIBANK,HDFCBANK-KOTAKBANK,ICICIBANK-SBIN,AXISBANK-SBIN,AXISBANK-KOTAKBANK,AXISBANK-INDUSINDBK,SBIN-INDUSINDBK,SBIN-BANKBARODA,SBIN-CANBK,SBIN-INDIANB,BANKBARODA-CANBK,BANKBARODA-PNB,CANBK-PNB,PNB-INDIANB,FEDERALBNK-BANDHANBNK,FEDERALBNK-RBLBANK,FEDERALBNK-AUBANK,FEDERALBNK-CUB,IDFCFIRSTB-BANDHANBNK,IDFCFIRSTB-RBLBANK,IDFCFIRSTB-AUBANK,BANDHANBNK-AUBANK,BAJAJFINSV-CHOLAFIN,BAJAJFINSV-SHRIRAMFIN,BAJAJFINSV-MUTHOOTFIN,CHOLAFIN-MUTHOOTFIN,SHRIRAMFIN-MUTHOOTFIN,SHRIRAMFIN-MANAPPURAM,HDFCLIFE-SBILIFE,HDFCLIFE-LICI,SBILIFE-ICICIPRULI,ICICIPRULI-LICI,TCS-WIPRO,TCS-HCLTECH,TCS-TECHM,TCS-LTIM,INFY-WIPRO,INFY-TECHM,INFY-LTIM,HCLTECH-TECHM,HCLTECH-LTIM,TECHM-LTIM,MPHASIS-COFORGE,COFORGE-LTTS,PERSISTENT-LTTS,ONGC-OIL,ONGC-COALINDIA,ONGC-GAIL,OIL-GAIL,COALINDIA-GAIL,BPCL-IOC,BPCL-HINDPETRO,IOC-HINDPETRO,IGL-MGL,IGL-GUJGASLTD,MGL-GUJGASLTD,NTPC-TATAPOWER,NTPC-TORNTPOWER,TATAPOWER-POWERGRID,MARUTI-M&M,BAJAJ-AUTO-HEROMOTOCO,BAJAJ-AUTO-TVSMOTOR,BAJAJ-AUTO-EICHERMOT,HEROMOTOCO-TVSMOTOR,HEROMOTOCO-EICHERMOT,TVSMOTOR-EICHERMOT,MOTHERSON-BALKRISIND,APOLLOTYRE-EXIDEIND,BALKRISIND-EXIDEIND,SUNPHARMA-DRREDDY,SUNPHARMA-CIPLA,SUNPHARMA-LUPIN,SUNPHARMA-AUROPHARMA,DRREDDY-CIPLA,DRREDDY-LUPIN,DRREDDY-AUROPHARMA,DRREDDY-DIVISLAB,CIPLA-LUPIN,CIPLA-AUROPHARMA,LUPIN-AUROPHARMA,TORNTPHARM-ALKEM,TORNTPHARM-GLENMARK,TORNTPHARM-GRANULES,ALKEM-GRANULES,IPCALAB-GRANULES,APOLLOHOSP-MAXHEALTH,ULTRACEMCO-AMBUJACEM,ULTRACEMCO-DALBHARAT,ULTRACEMCO-JKCEMENT,SHREECEM-DALBHARAT,AMBUJACEM-DALBHARAT,AMBUJACEM-JKCEMENT,ACC-DALBHARAT,ACC-JKCEMENT,DALBHARAT-RAMCOCEM,TATASTEEL-JSWSTEEL,TATASTEEL-SAIL,TATASTEEL-JINDALSTEL,TATASTEEL-NMDC,JSWSTEEL-JINDALSTEL,JSWSTEEL-NMDC,SAIL-JINDALSTEL,SAIL-NMDC,JINDALSTEL-NMDC,HINDALCO-VEDL,HINDALCO-HINDCOPPER,VEDL-NATIONALUM,HINDCOPPER-NATIONALUM,HINDUNILVR-ITC,HINDUNILVR-BRITANNIA,HINDUNILVR-DABUR,HINDUNILVR-COLPAL,ITC-NESTLEIND,ITC-DABUR,ITC-COLPAL,NESTLEIND-BRITANNIA,NESTLEIND-DABUR,BRITANNIA-MARICO,BRITANNIA-COLPAL,DABUR-MARICO,DABUR-COLPAL,ASIANPAINT-PIDILITIND,DLF-GODREJPROP,DLF-OBEROIRLTY,GODREJPROP-OBEROIRLTY,HAVELLS-CROMPTON,HAVELLS-VOLTAS,CROMPTON-POLYCAB,VOLTAS-POLYCAB,POLYCAB-KEI,SIEMENS-ABB,SIEMENS-CUMMINSIND,ABB-CUMMINSIND,CUMMINSIND-BOSCHLTD,PIDILITIND-DEEPAKNTR,DEEPAKNTR-NAVINFLUOR,COROMANDEL-CHAMBLFERT
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.516178824619914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.753667738312743,0.0,0.0,0.0,0.0,0.0,0.0,-39.0790544998913,0.0,60.37489791671851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636808835198309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.409333399026764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.779431725497034,0.0,0.0,0.0,0.0,0.0,0.0,-14.106298894835618,0.0,-72.14013917523016,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1678928125984385,0.0,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5594544264180286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.509739224353638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7197880146479747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089074633363907,0.0,0.0,0.0,0.0,0.0,0.0,-9.578444506320011,0.0,-49.33834404543859,0.0,0.0,0.0,4.556526270988456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.86979066489312,0.0,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5389196808033603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492362694161869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7748751703848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.87576498689714,0.0,0.0,0.0,0.0,0.0,0.0,-46.229220265583535,0.0,-71.38566689870504,0.0,0.0,0.0,-8.548856520162246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.57092612066208,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277311793945614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9870188343186044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.439920970058449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00933339902667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345048803206282,0.0,-0.05,0.0,0.0,0.0,0.0,-19.68241612336557,0.0,-37.03045637674859,0.0,0.0,0.0,13.738012524514374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71261301004574,0.0,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.165953523883274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.168581946035289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.687815342167596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.402491068085965,0.0,14.633040339213721,0.0,0.0,0.0,0.0,26.742076641675112,0.0,-15.1606040258348,0.0,0.0,0.0,24.148620199070653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.01499877914739,0.0,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2748559684754355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19226455780022889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.01389059138432458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.355440228569023,0.0,12.819175705992848,0.0,0.0,0.0,0.0,2.3202625615747365,0.0,16.715497705624784,0.0,0.0,0.0,-1.9105679273567944,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.40277103687208,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13865117462775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39231868441888196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999716,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.6909455946211,-26.692482041680933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7056847444559935,0.0,10.475679270657569,0.0,0.0,0.0,0.0,-28.849224240736703,0.0,12.922259980396575,0.0,0.0,0.0,15.800197114418452,0.0,0.0,-30.500796862735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.329412722237521,0.0,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1072136848587775,0.0,-0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873508512510341,0.0,0.0,0.0,45.431985805487784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6844388183365,57.64605816951757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.260727759672136,0.0,8.611522606369135,0.0,0.0,0.0,0.0,10.866290944528373,0.0,37.786449310181524,0.0,0.0,0.0,0.0,0.0,0.0,0.3526204042016161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47731530165629,0.0,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.47516378363366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3846438629746274,0.0,2.9953707539747825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0180007972476233,0.0,0.0,0.0,21.38551946083294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.751549221646655,-5.0512854773282925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53878320855256,0.0,16.75911614411639,0.0,0.0,0.0,0.0,0.06431507388947466,0.0,74.68468527629693,0.0,0.0,0.0,0.0,0.0,0.0,35.877045864215916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.617227335324515,0.0,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.408235977017057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5774907988713665,0.0,0.27727308689281926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680181745704715,0.0,0.0,0.0,-11.640262459440464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.221872859015775,-54.10684784286627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.440312182634443,0.0,0.0,0.0,0.0,0.0,0.0,-9.206206074105921,0.0,-71.36183398085132,0.0,0.0,0.0,0.0,0.0,0.0,23.166901478157115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.80916021786561,0.0,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.282394059742074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8001871812955414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3832452914203657,0.0,-0.9908799616821966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.905480043202658,0.0,0.0,0.0,-9.49453942733112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45409685074105255,-65.99382227258684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.95476755994969,0.0,-0.04999999999999716,0.0,0.0,0.0,0.0,5.877244394943546,0.0,107.65225574346914,0.0,0.0,0.0,0.0,0.0,0.0,13.012442546001243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6030251690472141,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2715991740693937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.739500500099439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843931588923766,0.0,9.036112261924302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1399763141784263,0.0,0.0,0.0,-26.56753100480546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.852800123409224,38.23300849057932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.03783730430405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08025709158119,0.0,72.30656511090844,0.0,0.0,0.0,0.0,0.6201697408455402,0.0,-60.97500247781636,0.0,0.0,0.0,0.0,0.0,0.0,-31.49451438911433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.926802967798267,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.305821664572306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.487956254408346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788655541847163,0.0,-2.12713067733921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736001594495377,0.0,0.0,0.0,-15.132866389952369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.92716321613602,-72.43510423543557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.50295212151924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.23866145046577,0.0,-26.093161447333614,0.0,0.0,0.0,0.0,2.850775759263115,0.0,28.788448606535894,0.0,0.0,0.0,0.0,0.0,0.0,-8.421575239818594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.51285493369552,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7978840533864968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.21625532474809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.687049144696317,0.0,-8.886381257747757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039352047122548584,0.0,0.0,0.0,20.464471959672437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.471149858667786,2.3019008392038813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55037395038016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.13099063924392,0.0,33.11095713354479,0.0,0.0,0.0,0.0,16.845604030841514,0.0,-132.7879879928596,0.0,0.0,0.0,0.0,0.0,0.0,4.181274980377339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01823572500689,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504583291011301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.637722277788498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6711842386035869,0.0,-0.3500514256721772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.943069977397585,0.0,0.0,0.0,-11.300794789515294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.031478078592954,-15.858803435647587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.307373723543606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8198047871756,0.0,0.0,0.0,0.0,0.0,0.0,5.3948282715782625,0.0,-0.6155238458986787,0.0,0.0,0.0,0.0,0.0,0.0,17.041097122177007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.04991935878343,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70452441864472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.519302827201699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.587862663760689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.401214548981301,0.0,-4.549952530148801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1234531683904265,0.0,0.0,0.0,-17.2452913193722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.35523296173778,84.50799316812027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.84865078278472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52105830599021,0.0,0.0,0.0,0.0,0.0,0.0,40.384391994005,0.0,85.88593641595526,0.0,0.0,0.0,0.0,0.0,0.0,-18.760833834041478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.876222201248765,0.0,0.0
